Region,City,Latitude,Longitude,Season,Rainfall,Temperature,Humidity,SoilMoisture,RiverLevel,WindSpeed,Pressure,PopulationDensity,InfrastructureIndex,PrimaryThreat,RiskLevel
Maharashtra,Mumbai,19.074260687013776,72.9367364097046,Summer,39.3,43.5,24.4,1.5,1.51,19.2,1012.7,3943,5.9,None,Low
Uttarakhand,Dehradun,30.22851487689581,77.93564863416178,Winter,0.9,24.3,54.8,53.3,1.47,9.0,1003.1,11578,6.1,None,Low
Uttarakhand,Dehradun,30.25643453125027,78.0506303611065,Monsoon,149.8,36.6,89.9,94.7,6.62,13.6,1005.2,16940,7.3,None,Low
Maharashtra,Mumbai,18.9815113448844,72.79392536314491,Summer,27.5,38.1,30.6,13.8,3.84,14.9,1001.7,14118,8.7,None,Low
Gujarat,Ahmedabad,22.955712941832545,72.47215226916161,Monsoon,369.8,36.3,81.4,82.4,7.7,17.5,1002.4,19413,4.0,Flood,High
Gujarat,Ahmedabad,22.945586952907504,72.52288912316975,Winter,5.3,37.5,76.2,22.2,5.0,15.1,1012.9,1865,4.4,None,Low
Kerala,Kochi,9.902854115426132,76.31606719572291,Summer,9.6,46.6,11.4,3.5,1.21,11.5,1004.4,20780,6.7,Drought,Moderate
Rajasthan,Jaipur,26.946538368834787,75.85663184314866,Monsoon,329.3,29.7,98.6,94.5,7.86,8.5,1014.3,20091,3.2,Flood,High
Kerala,Kochi,9.94768421861878,76.25719098750166,Summer,25.6,41.9,28.7,11.9,1.39,10.0,1008.8,4408,6.3,None,Low
Maharashtra,Mumbai,19.013174168344776,72.7917901263898,Monsoon,305.5,31.2,84.4,85.0,7.54,11.1,1001.5,3233,4.6,Flood,Moderate
Odisha,Bhubaneswar,20.236236408613916,85.74610279751784,Post-Monsoon,24.2,27.1,63.7,36.7,4.15,16.6,1001.8,8157,3.8,None,Low
Gujarat,Ahmedabad,23.116748615388158,72.52407641062493,Summer,11.6,38.1,16.1,6.0,2.02,5.7,1009.9,13237,8.6,None,Low
Assam,Guwahati,26.06060925622293,91.69934769056044,Monsoon,319.1,27.2,96.5,83.6,5.88,7.0,1001.4,16195,5.4,None,Low
Maharashtra,Mumbai,18.998024755334527,72.94172434205694,Post-Monsoon,25.4,23.8,22.8,79.2,4.06,12.0,1004.0,13629,5.2,None,Low
Tamil Nadu,Chennai,13.082480690594023,80.23099849547681,Summer,49.2,40.5,24.1,3.1,2.77,19.5,1013.9,6411,7.5,None,Low
Delhi,New Delhi,28.667158972828076,77.1212376980448,Winter,39.3,38.5,32.3,17.6,4.43,12.1,1003.9,23087,3.9,None,Low
Assam,Guwahati,26.15087756689071,91.78621665002575,Summer,2.9,39.9,23.7,1.2,3.24,15.9,1012.3,7601,8.4,Drought,Low
Kerala,Kochi,9.94181227636182,76.35178192074267,Post-Monsoon,17.9,25.8,53.7,75.3,1.91,13.2,1001.7,12009,5.1,None,Low
Delhi,New Delhi,28.566116793044422,77.30215246961565,Post-Monsoon,29.9,26.2,78.9,42.5,1.61,9.5,1005.9,3037,3.0,None,Low
Delhi,New Delhi,28.69363282258032,77.29286464460039,Winter,18.4,17.2,74.2,17.3,2.73,18.4,1007.8,21195,2.3,None,Low
Assam,Guwahati,26.177461129238672,91.82088160282555,Summer,9.3,44.7,34.2,11.9,4.17,12.1,1003.8,11692,7.6,Drought,Moderate
Uttarakhand,Dehradun,30.37030929386731,78.12582091499503,Monsoon,386.5,17.8,79.9,99.3,4.61,15.7,1005.8,2917,3.8,None,Low
Odisha,Bhubaneswar,20.237242600736135,85.73158169631108,Winter,4.9,29.2,26.2,75.4,1.77,12.5,1011.3,16792,5.2,None,Low
Kerala,Kochi,9.969170566463752,76.22185865057895,Winter,21.4,35.8,56.7,38.5,4.37,14.2,1010.2,24892,5.1,None,Low
Gujarat,Ahmedabad,23.02752517066315,72.54884674579235,Winter,2.5,21.9,36.5,12.0,4.65,8.7,1012.3,24467,7.9,None,Low
Assam,Guwahati,26.20416931665178,91.70747565176758,Monsoon,294.8,14.4,70.8,89.3,7.92,7.9,1008.8,7357,5.5,None,Low
Tamil Nadu,Chennai,13.144116501585874,80.20779938952293,Summer,23.9,45.6,37.0,13.2,3.85,10.5,1012.1,7125,3.6,None,Low
Tamil Nadu,Chennai,13.175398899603318,80.23782063397122,Post-Monsoon,40.3,37.6,41.0,16.4,1.19,19.8,1011.5,15443,4.0,None,Low
Uttarakhand,Dehradun,30.405551815701173,78.043066329876,Winter,27.1,17.4,20.4,16.7,2.62,16.1,1010.9,21668,5.3,None,Low
Odisha,Bhubaneswar,20.20298312222371,85.8804696884245,Post-Monsoon,26.9,22.1,47.1,21.1,3.88,11.2,1000.9,5946,5.7,None,Low
Rajasthan,Jaipur,26.982459827788844,75.7580405793014,Winter,26.3,25.6,58.3,73.3,2.91,8.8,1010.1,6704,8.6,None,Low
Maharashtra,Mumbai,19.17229329809588,72.78543301159557,Post-Monsoon,18.6,35.0,56.2,70.9,4.22,12.9,1007.3,13518,4.8,None,Low
Odisha,Bhubaneswar,20.302530848375497,85.863266846196,Winter,39.3,37.3,26.2,79.9,2.02,18.6,1006.0,4106,8.6,None,Low
Uttarakhand,Dehradun,30.398982903403773,78.00461342475344,Winter,27.3,28.7,57.6,45.9,4.61,13.3,1002.1,22956,5.2,None,Low
Uttarakhand,Dehradun,30.328234718328705,77.97746584182126,Monsoon,386.9,18.9,85.4,82.9,7.32,7.1,1004.8,19991,2.4,Flood,High
Odisha,Bhubaneswar,20.3366459947771,85.88766111896764,Monsoon,665.3,39.3,73.7,80.6,9.52,10.0,1013.4,19693,2.4,Flood,High
Delhi,New Delhi,28.682162773382274,77.16802248521768,Monsoon,279.0,28.0,93.1,97.3,8.44,7.3,1009.5,18759,3.6,None,Low
Kerala,Kochi,10.024614029053204,76.25561955123759,Post-Monsoon,17.1,28.7,70.5,41.8,4.86,18.7,1006.7,11343,6.1,None,Low
Odisha,Bhubaneswar,20.275849294155755,85.81964476486623,Post-Monsoon,43.8,11.7,58.8,64.4,4.87,10.6,1010.8,23715,5.7,None,Low
Odisha,Bhubaneswar,20.392305340600622,85.87252975477709,Summer,12.9,35.0,33.6,12.5,3.09,12.1,1013.4,2198,7.2,None,Low
Kerala,Kochi,10.01995091562775,76.35059945009704,Post-Monsoon,18.2,13.8,72.7,79.2,2.76,17.7,1013.3,11808,6.4,None,Low
Kerala,Kochi,9.858737653416624,76.34482503388857,Monsoon,567.9,17.0,91.0,94.5,10.68,12.5,1006.0,1028,7.6,Flood,Moderate
West Bengal,Kolkata,22.649662253761537,88.33022275835286,Summer,37.6,45.7,35.9,4.6,3.12,11.8,1002.3,18161,6.5,None,Low
Kerala,Kochi,9.86229450162163,76.27256401279786,Monsoon,252.1,24.1,75.9,93.2,6.06,6.5,1007.2,24279,2.5,None,Low
Rajasthan,Jaipur,27.01090516875422,75.75424168374064,Winter,12.9,28.8,45.7,60.9,4.86,13.1,1012.1,8370,5.6,None,Low
Odisha,Bhubaneswar,20.289705129142174,85.86007910421534,Winter,15.8,25.7,71.5,53.5,2.72,15.1,1014.5,2671,5.4,None,Low
Uttarakhand,Dehradun,30.357666771091935,78.06554176091831,Summer,9.7,41.7,25.5,0.5,3.14,16.4,1010.8,14973,2.1,Drought,Moderate
Uttarakhand,Dehradun,30.363946375120836,77.98127740000251,Monsoon,394.0,18.7,70.5,91.3,6.31,13.8,1012.5,1018,3.4,None,Low
Assam,Guwahati,26.21573436264865,91.82992744728327,Summer,7.0,43.5,22.1,10.1,4.94,13.4,1000.7,17172,4.3,Drought,Moderate
Kerala,Kochi,9.90797943847411,76.18220789684983,Monsoon,644.0,14.3,89.4,89.5,5.55,13.0,1005.3,15781,8.4,None,Low
Assam,Guwahati,26.063292042503058,91.79736204412035,Post-Monsoon,4.6,36.0,79.4,21.9,3.57,9.8,1013.8,24660,2.9,None,Low
Delhi,New Delhi,28.690690440621662,77.19126827182104,Summer,14.3,36.1,36.8,1.6,3.33,5.3,1007.0,18876,3.8,None,Low
Tamil Nadu,Chennai,13.108612051481334,80.23253491478596,Post-Monsoon,12.9,32.1,72.7,57.5,1.78,17.8,1011.7,832,3.3,None,Low
Delhi,New Delhi,28.51636707005433,77.26024801788932,Monsoon,280.9,35.4,92.8,81.5,8.43,7.9,1004.9,18044,8.3,None,Low
Uttarakhand,Dehradun,30.227178185552127,78.0621699591651,Monsoon,339.3,20.0,98.6,80.6,8.07,6.7,1005.3,10152,3.8,Flood,Moderate
Kerala,Kochi,9.89897297095947,76.26466456663397,Post-Monsoon,35.0,25.4,29.5,74.1,4.83,15.6,1001.7,6256,6.5,None,Low
Kerala,Kochi,9.9727919442467,76.17806459199433,Post-Monsoon,3.7,32.4,62.7,55.4,2.7,9.3,1008.2,22500,4.2,None,Low
Uttarakhand,Dehradun,30.263908704843825,78.06131402125636,Monsoon,366.4,35.5,94.9,87.1,6.64,7.4,1013.9,8995,2.1,None,Low
Kerala,Kochi,9.951215416599764,76.33208492601324,Post-Monsoon,16.8,25.0,20.6,35.0,4.21,8.3,1000.5,9063,3.5,None,Low
Gujarat,Ahmedabad,22.99407287907094,72.63268192987891,Post-Monsoon,19.3,28.6,43.8,28.0,2.2,18.6,1004.2,22451,3.2,None,Low
Maharashtra,Mumbai,19.04751239441155,72.8383175839123,Winter,24.1,16.6,47.7,66.8,3.22,15.4,1001.2,22579,8.2,None,Low
Tamil Nadu,Chennai,13.106781339569796,80.30799480008992,Monsoon,335.2,13.3,71.6,99.5,4.55,6.2,1003.5,4484,8.3,None,Low
Maharashtra,Mumbai,19.169878532498,72.8564666489529,Post-Monsoon,45.2,27.2,24.9,55.8,1.98,18.9,1014.6,21365,2.9,None,Low
Delhi,New Delhi,28.520028677772324,77.17516303982248,Summer,22.5,42.9,19.8,6.7,3.73,6.6,1001.9,10747,5.3,None,Low
Rajasthan,Jaipur,26.93109768283309,75.83811660601025,Post-Monsoon,49.9,17.1,32.0,16.8,3.42,10.6,1002.7,8044,7.2,None,Low
West Bengal,Kolkata,22.502795427551924,88.43124316775007,Post-Monsoon,38.7,25.4,53.7,77.9,2.13,10.2,1007.8,11781,4.1,None,Low
Rajasthan,Jaipur,26.876031474808084,75.85858147974561,Winter,23.8,32.6,59.9,66.2,3.65,5.7,1012.6,1244,6.3,None,Low
Uttarakhand,Dehradun,30.241792498527467,78.00001382168544,Summer,31.1,38.4,34.1,3.5,1.71,12.6,1001.8,19699,8.4,None,Low
Maharashtra,Mumbai,19.046855444890127,72.91098918625813,Monsoon,735.4,18.6,75.0,95.5,7.97,9.0,1006.5,2843,3.7,Flood,High
Assam,Guwahati,26.16025934854402,91.81058874721985,Monsoon,766.8,17.8,74.0,85.1,8.12,7.0,1005.5,6934,4.8,Flood,High
Kerala,Kochi,9.932066488308871,76.3037583547752,Winter,18.9,19.1,36.3,48.8,3.52,13.8,1013.3,3575,4.3,None,Low
Assam,Guwahati,26.192035637376932,91.71034811737064,Summer,43.9,38.3,20.0,15.6,2.66,7.3,1006.7,14314,7.0,None,Low
Kerala,Kochi,9.896452916298225,76.18826618965815,Monsoon,596.0,39.4,92.7,86.1,6.42,11.1,1007.3,6312,3.9,None,Low
West Bengal,Kolkata,22.65872169165011,88.28048436735135,Summer,43.1,47.6,28.3,5.6,1.1,7.6,1005.3,13314,8.1,None,Low
Uttarakhand,Dehradun,30.35021649807543,78.05813414218974,Winter,12.0,26.4,22.3,23.7,2.76,16.3,1011.8,23080,4.6,None,Low
Assam,Guwahati,26.212176827442676,91.77323164632274,Winter,14.7,25.2,39.0,76.6,4.6,19.7,1000.0,23141,8.6,None,Low
Delhi,New Delhi,28.700204500617026,77.11870594600418,Winter,24.3,14.6,78.5,60.3,1.92,5.8,1014.1,10490,3.2,None,Low
Tamil Nadu,Chennai,13.12826999215862,80.24562938328856,Winter,21.3,20.5,48.4,33.1,4.3,16.7,1002.4,5919,6.1,None,Low
Rajasthan,Jaipur,26.926333353321784,75.7607432871479,Summer,41.3,41.1,25.1,10.7,3.58,16.8,1005.2,22153,5.4,None,Low
Odisha,Bhubaneswar,20.231517944735273,85.87851025741494,Summer,15.2,40.9,19.9,1.8,4.48,8.1,1008.3,22511,7.5,None,Low
Rajasthan,Jaipur,26.828768320644475,75.77572634354226,Post-Monsoon,27.7,11.1,68.5,62.6,1.5,19.0,1005.6,18274,5.5,None,Low
Gujarat,Ahmedabad,23.038632639673658,72.65014430900655,Monsoon,184.0,30.2,72.6,86.1,4.74,9.9,1000.0,16257,8.3,None,Low
Rajasthan,Jaipur,26.874898913918667,75.73738486968053,Winter,39.8,14.0,28.9,41.8,3.03,16.2,1013.8,14165,4.9,None,Low
Assam,Guwahati,26.071993392483925,91.79803011068317,Summer,25.3,43.1,33.1,5.4,3.77,16.7,1000.3,823,5.0,None,Low
Maharashtra,Mumbai,18.9866114260268,72.9656920603779,Summer,37.3,37.0,17.3,16.6,1.84,15.1,1012.2,20140,5.8,None,Low
Delhi,New Delhi,28.574459198416893,77.27470088619569,Summer,10.1,39.5,27.7,6.0,1.19,15.8,1007.2,10932,2.0,None,Low
Kerala,Kochi,10.020204008832161,76.29224384821762,Monsoon,639.6,35.3,84.0,92.0,8.63,8.2,1004.9,7372,5.1,Flood,Moderate
Gujarat,Ahmedabad,23.057094383081985,72.48996598919142,Post-Monsoon,43.2,24.2,53.4,44.2,3.39,15.4,1006.5,17730,3.8,None,Low
Delhi,New Delhi,28.61736508779117,77.17733847456033,Summer,41.6,46.1,14.5,1.7,2.2,12.6,1003.2,22778,7.1,None,Low
Rajasthan,Jaipur,26.97675366444702,75.82158424155844,Monsoon,285.9,32.5,98.3,93.7,5.5,13.3,1010.8,23697,3.0,None,Low
Tamil Nadu,Chennai,13.140106912119174,80.35413298298465,Winter,32.1,38.7,57.8,68.2,3.9,16.3,1012.2,19537,3.5,None,Low
Kerala,Kochi,9.94035209283358,76.19342397009943,Winter,29.0,13.2,63.0,23.5,3.75,14.3,1014.8,1240,2.0,None,Low
Gujarat,Ahmedabad,23.057370748819345,72.49537389947037,Monsoon,262.2,34.6,73.5,97.5,8.09,13.0,1014.7,22291,4.3,None,Low
Gujarat,Ahmedabad,23.0090387059152,72.62949357127822,Monsoon,259.1,23.5,74.1,90.2,8.03,10.0,1013.1,23998,8.9,None,Low
Tamil Nadu,Chennai,13.106038791636731,80.32499144287817,Winter,13.1,18.4,44.8,58.9,1.66,7.6,1012.4,18065,6.1,None,Low
Tamil Nadu,Chennai,13.172863486290945,80.17186373204586,Winter,12.7,35.2,56.7,62.1,2.63,17.5,1014.7,9978,3.4,None,Low
Assam,Guwahati,26.140840628021362,91.64015333439691,Summer,8.5,39.4,31.9,1.0,1.03,14.5,1011.4,18983,3.9,Drought,Moderate
Tamil Nadu,Chennai,13.030689512429916,80.20852171918034,Post-Monsoon,35.0,31.9,24.0,47.7,2.93,19.2,1008.3,8182,6.8,None,Low
Gujarat,Ahmedabad,23.083204187008317,72.52100459128245,Monsoon,249.0,28.0,77.2,91.4,3.9,12.7,1007.2,17779,5.9,None,Low
Assam,Guwahati,26.0955958641881,91.78979044243229,Summer,37.2,46.8,39.6,15.2,4.27,15.8,1012.6,22482,3.7,None,Low
Odisha,Bhubaneswar,20.35441513573852,85.77570837935077,Summer,14.6,45.9,21.8,15.4,1.09,8.0,1009.9,6885,7.8,None,Low
Delhi,New Delhi,28.550315534796674,77.25604186901549,Monsoon,324.8,15.7,73.3,92.3,8.95,18.0,1002.3,16517,5.9,Flood,Moderate
West Bengal,Kolkata,22.519704353582412,88.26443765856425,Winter,6.1,13.6,34.4,12.2,4.56,7.7,1010.8,6762,3.6,None,Low
Maharashtra,Mumbai,19.13090844686894,72.85084069250757,Winter,7.2,22.9,21.8,69.5,2.47,16.6,1002.9,9777,8.6,None,Low
West Bengal,Kolkata,22.48799661902515,88.39308985188673,Winter,31.6,10.3,71.4,22.7,4.55,18.8,1012.1,11822,5.8,None,Low
Gujarat,Ahmedabad,22.93024917432841,72.63548427368698,Post-Monsoon,38.9,28.4,52.0,71.4,2.46,18.7,1003.5,17563,4.0,None,Low
Rajasthan,Jaipur,27.00145141073443,75.79432058560185,Post-Monsoon,11.4,34.2,50.4,25.2,1.41,11.3,1007.1,10571,7.8,None,Low
Tamil Nadu,Chennai,13.125759399287922,80.26563945092828,Post-Monsoon,45.3,20.8,60.0,73.3,3.29,11.2,1002.8,13473,6.0,None,Low
Kerala,Kochi,9.935065457967264,76.35796269164747,Winter,4.0,35.2,77.3,44.9,2.97,10.5,1001.9,7511,6.7,None,Low
Odisha,Bhubaneswar,20.320539539791195,85.82518915606316,Monsoon,534.0,24.0,70.9,95.0,7.31,5.5,1003.4,18926,6.2,Flood,High
Tamil Nadu,Chennai,13.06856383092512,80.2745610494124,Summer,36.9,36.6,17.4,14.2,1.65,18.5,1003.1,21382,8.3,None,Low
Odisha,Bhubaneswar,20.36613140562767,85.75754938080775,Summer,41.6,40.4,30.3,6.6,2.51,13.9,1011.9,15840,4.7,None,Low
Odisha,Bhubaneswar,20.272726272974644,85.76513627664913,Summer,3.3,41.0,22.9,18.7,4.24,14.4,1009.3,16464,2.8,None,Low
West Bengal,Kolkata,22.646082772919605,88.43746528910351,Post-Monsoon,25.8,20.0,48.5,35.6,1.29,17.1,1013.6,20544,8.0,None,Low
Rajasthan,Jaipur,26.840672603061705,75.80200310556687,Monsoon,149.2,34.9,83.4,81.6,6.94,13.9,1002.0,6658,7.4,None,Low
Kerala,Kochi,9.94203088926677,76.29365457270167,Summer,46.0,47.2,26.3,9.2,4.68,6.2,1013.0,3760,3.7,None,Low
West Bengal,Kolkata,22.481619931167334,88.40165952189511,Winter,42.7,28.2,58.6,45.4,2.01,12.6,1006.4,18791,7.7,None,Low
West Bengal,Kolkata,22.546578059081018,88.4528400656134,Monsoon,731.7,31.6,80.2,86.1,8.12,17.5,1002.5,15816,8.3,Flood,High
Rajasthan,Jaipur,26.910269599883243,75.77707691230404,Monsoon,333.8,32.2,76.2,87.7,3.36,13.9,1012.1,8507,4.1,None,Low
Delhi,New Delhi,28.515984698021242,77.16582040098102,Monsoon,212.0,28.3,79.7,95.0,10.06,18.3,1013.5,19319,7.9,None,Low
Delhi,New Delhi,28.692362774556006,77.20791354747429,Winter,46.3,32.0,22.9,10.1,3.92,8.3,1007.5,14577,7.6,None,Low
Maharashtra,Mumbai,19.09880617672952,72.78202376900029,Post-Monsoon,32.5,32.6,20.7,37.8,2.16,13.3,1007.2,9976,5.2,None,Low
Tamil Nadu,Chennai,13.045168410694744,80.30528612875186,Winter,14.7,35.1,66.3,77.1,2.89,14.2,1001.4,6187,8.7,None,Low
Rajasthan,Jaipur,26.942794837011643,75.78825435842172,Winter,8.4,18.4,26.7,24.4,3.0,9.0,1003.2,19025,2.9,None,Low
Gujarat,Ahmedabad,23.05009327844415,72.62849030589963,Post-Monsoon,339.4,39.7,36.7,65.4,1.2,167.5,970.8,8521,9.0,Cyclone,High
Maharashtra,Mumbai,19.00213524950645,72.85560151729736,Post-Monsoon,48.8,28.9,48.6,44.4,2.13,17.6,1008.0,7523,3.9,None,Low
Odisha,Bhubaneswar,20.32313299162972,85.89516827789097,Winter,34.9,19.7,35.7,47.9,2.54,11.2,1008.4,6663,8.2,None,Low
Tamil Nadu,Chennai,13.178368975016884,80.21159227569072,Winter,23.0,17.8,29.5,48.7,3.23,16.2,1006.1,2543,5.0,None,Low
West Bengal,Kolkata,22.66920415031843,88.36660246480666,Summer,27.2,44.2,39.7,5.7,4.92,5.3,1000.9,2127,5.6,None,Low
Rajasthan,Jaipur,26.908294614578235,75.8458950621875,Post-Monsoon,17.2,35.0,70.2,51.9,3.72,7.8,1002.6,513,6.7,None,Low
Maharashtra,Mumbai,19.151229809306685,72.94038270984821,Monsoon,480.8,37.0,85.5,100.0,6.67,10.5,1002.2,4324,7.0,None,Low
Rajasthan,Jaipur,26.924447861076498,75.69285462570933,Monsoon,295.7,11.5,71.5,85.5,6.29,17.6,1012.2,5101,4.8,None,Low
Delhi,New Delhi,28.615482863409532,77.2160316599446,Monsoon,218.2,13.7,84.1,85.3,7.61,11.6,1010.6,5819,7.2,None,Low
Gujarat,Ahmedabad,22.99798373553684,72.5617066520154,Post-Monsoon,6.5,18.9,61.1,16.7,1.78,14.0,1009.3,8656,6.9,None,Low
Gujarat,Ahmedabad,23.018817286620546,72.62978086882374,Winter,32.9,16.5,23.2,59.6,1.43,9.6,1014.5,19593,6.6,None,Low
Kerala,Kochi,9.864759969497992,76.30912335007015,Monsoon,584.1,22.7,82.5,85.3,8.06,17.5,1001.9,18045,7.4,Flood,High
Gujarat,Ahmedabad,23.083516131743828,72.56160025340125,Winter,20.5,20.6,63.8,70.7,2.61,6.9,1012.0,24140,4.7,None,Low
Odisha,Bhubaneswar,20.245253213655783,85.78217936385231,Post-Monsoon,22.5,22.5,47.8,26.1,2.37,16.6,1010.6,23549,7.1,None,Low
West Bengal,Kolkata,22.579599741048185,88.39757224297846,Summer,29.5,44.6,22.5,8.4,1.38,19.4,1008.1,13140,3.2,None,Low
Assam,Guwahati,26.11974865819753,91.73289961124064,Monsoon,329.1,31.6,98.3,95.2,5.26,6.6,1001.0,21230,4.0,None,Low
Odisha,Bhubaneswar,20.37436559675914,85.89960046129198,Post-Monsoon,22.8,37.6,72.3,11.2,4.57,17.5,1014.6,7283,4.1,None,Low
Kerala,Kochi,9.970084506123477,76.35679722065949,Summer,14.3,45.7,10.7,9.4,2.79,16.0,1006.2,9352,5.4,None,Low
West Bengal,Kolkata,22.59622163045738,88.31778540218697,Winter,27.8,37.4,77.7,42.0,3.26,19.4,1014.6,7539,5.0,None,Low
Uttarakhand,Dehradun,30.277598500567365,77.96975982102765,Monsoon,193.0,31.8,71.2,86.7,4.89,12.9,1003.1,8694,2.8,None,Low
Assam,Guwahati,26.103397824468697,91.79627568859519,Winter,17.7,39.7,75.0,57.5,2.04,11.7,1000.3,7480,2.8,None,Low
Rajasthan,Jaipur,26.85525947031136,75.84271177574367,Winter,42.5,27.8,44.0,25.2,4.17,17.4,1008.9,3522,2.3,None,Low
Uttarakhand,Dehradun,30.22161577470729,77.96762162798517,Winter,17.8,28.4,35.6,78.5,4.9,16.9,1010.5,20777,8.4,None,Low
Gujarat,Ahmedabad,23.0755284961811,72.52375443524217,Monsoon,179.9,29.1,77.6,87.1,9.12,7.9,1001.1,12065,7.3,None,Low
Delhi,New Delhi,28.529539086774417,77.29404467242934,Winter,29.2,31.1,50.3,68.8,1.25,19.2,1013.0,11448,8.7,None,Low
Uttarakhand,Dehradun,30.398302665374956,77.9602911477898,Post-Monsoon,14.6,38.0,60.7,47.6,4.8,18.3,1008.0,7353,4.4,None,Low
West Bengal,Kolkata,22.61786936281823,88.35653983129835,Post-Monsoon,324.7,30.9,34.5,24.0,2.2,155.2,955.5,12299,7.7,Cyclone,High
Delhi,New Delhi,28.521447548031084,77.22304891546975,Post-Monsoon,27.3,19.6,77.4,51.6,4.16,13.9,1008.8,10198,8.1,None,Low
Maharashtra,Mumbai,19.107682639235467,72.90221146538886,Winter,41.4,33.6,32.1,52.2,4.08,14.7,1000.1,8601,4.9,None,Low
West Bengal,Kolkata,22.478965851794666,88.30135691327092,Winter,40.2,26.8,38.3,12.9,4.92,17.5,1009.5,21034,4.4,None,Low
Delhi,New Delhi,28.70404463792653,77.23296378078189,Monsoon,351.2,25.6,99.4,88.3,4.44,8.8,1003.9,4281,2.4,None,Low
Maharashtra,Mumbai,19.04085814105751,72.83530686304637,Monsoon,796.0,22.5,75.6,85.5,7.96,12.2,1005.3,12254,6.8,Flood,High
Odisha,Bhubaneswar,20.37882109566664,85.74596208822062,Winter,32.6,15.7,79.3,22.0,4.05,17.7,1004.9,19487,3.9,None,Low
Assam,Guwahati,26.227247855651058,91.78171681997172,Winter,4.9,30.4,29.4,53.7,1.68,16.3,1004.9,9276,5.8,None,Low
Gujarat,Ahmedabad,23.02161605806525,72.55087248207127,Winter,47.2,29.8,78.9,29.0,2.34,17.6,1000.7,13345,4.0,None,Low
Rajasthan,Jaipur,26.872332437969888,75.85203984586033,Post-Monsoon,4.6,38.9,55.5,26.3,4.4,8.6,1009.1,20170,4.8,None,Low
Uttarakhand,Dehradun,30.224748282005752,78.00255639514313,Summer,19.0,46.2,23.9,19.5,4.14,11.7,1014.8,22709,4.1,None,Low
Kerala,Kochi,9.956549936117934,76.22721513218812,Winter,39.8,16.7,26.4,68.3,4.55,14.2,1004.4,15403,5.3,None,Low
Assam,Guwahati,26.053030877330503,91.65528743172332,Summer,49.2,42.4,16.3,14.3,1.95,7.2,1005.7,12294,2.7,None,Low
Delhi,New Delhi,28.531670431315412,77.13999822863107,Monsoon,330.5,31.7,88.6,92.8,9.26,9.4,1011.5,16541,4.9,Flood,High
Odisha,Bhubaneswar,20.335959994151274,85.72589108655608,Summer,32.0,38.8,28.5,7.0,1.42,7.0,1004.7,12055,4.4,None,Low
Uttarakhand,Dehradun,30.40795846443426,78.04686893785338,Monsoon,210.4,10.5,91.2,98.1,8.19,11.0,1001.7,21508,6.6,None,Low
Rajasthan,Jaipur,26.90655913081977,75.81342509466467,Winter,18.9,11.8,33.5,53.9,4.64,5.9,1007.8,13955,3.2,None,Low
Maharashtra,Mumbai,19.132648821190223,72.79915662938012,Monsoon,200.8,22.8,77.4,95.6,6.4,17.6,1000.2,8097,5.8,None,Low
Maharashtra,Mumbai,19.164391675953286,72.82936754950111,Post-Monsoon,18.1,23.2,59.8,54.8,4.62,14.6,1012.0,18978,7.8,None,Low
Uttarakhand,Dehradun,30.265050517493016,78.02969054095998,Winter,16.8,15.0,27.8,51.1,3.44,19.4,1010.9,14697,4.8,None,Low
Rajasthan,Jaipur,26.853734633636826,75.8121435790527,Winter,38.2,37.5,27.5,19.5,1.04,7.8,1010.2,2016,7.3,None,Low
Delhi,New Delhi,28.653295380830453,77.29674831440725,Post-Monsoon,25.0,30.2,33.7,32.8,3.23,17.7,1007.5,19924,6.8,None,Low
Gujarat,Ahmedabad,23.042389751266402,72.62352083376213,Monsoon,394.8,39.3,88.8,95.8,5.65,13.8,1013.0,21681,5.4,None,Low
Gujarat,Ahmedabad,23.10662972898271,72.4784638366539,Monsoon,239.5,33.2,85.6,93.0,4.78,10.7,1001.7,22781,4.3,None,Low
Rajasthan,Jaipur,26.992721670779556,75.75452008873584,Monsoon,177.7,23.6,76.4,98.8,7.55,5.1,1011.1,13429,6.2,None,Low
Odisha,Bhubaneswar,20.300558645796755,85.88244964997567,Post-Monsoon,23.8,23.9,53.5,56.8,3.55,12.2,1002.3,6879,6.4,None,Low
Assam,Guwahati,26.05501044217886,91.77113911814412,Post-Monsoon,48.2,15.2,62.3,17.5,4.12,7.3,1002.2,23989,3.1,None,Low
Rajasthan,Jaipur,26.819111620778035,75.7409711655245,Winter,27.5,24.0,72.5,62.5,3.59,6.6,1007.0,1232,7.2,None,Low
West Bengal,Kolkata,22.624580305581027,88.4264278031889,Winter,43.8,20.5,58.8,79.5,2.44,9.3,1004.8,23868,5.8,None,Low
Odisha,Bhubaneswar,20.370585072766495,85.79750519463659,Winter,13.9,33.6,47.9,28.0,4.16,14.0,1006.7,1382,8.1,None,Low
Delhi,New Delhi,28.5411548826517,77.11219317546612,Winter,16.4,22.9,35.7,56.0,2.64,7.9,1011.7,2085,2.1,None,Low
Delhi,New Delhi,28.62632398124057,77.14081479287869,Post-Monsoon,27.2,15.1,29.4,75.9,1.59,11.7,1002.4,6840,7.9,None,Low
Odisha,Bhubaneswar,20.225339535413386,85.73755478434433,Summer,3.2,39.9,15.0,10.1,2.66,17.3,1004.0,18892,2.7,Drought,Moderate
Odisha,Bhubaneswar,20.275121848297008,85.89198662703897,Post-Monsoon,31.4,26.1,47.4,52.3,1.89,9.4,1013.4,1709,8.2,None,Low
